Carrier,Manufacture,Model,Release_Date,Bulletin_Level,difference, build,Year_Phone_Release,Month_Phone_Release,Bulletin_Year,Prior_Missed_Bulletins,Days_Since_Last_Security_Updates
Verizon,Motorola,Moto Z Droid Edition,2018-11-09,2018-09-01,68,,2016,9,2018,1.0,107.0
Verizon,Motorola,Moto Z Force Droid Edition,2018-06-18,2018-05-01,47,,2016,9,2018,,
Verizon,Motorola,Moto Z Force Droid Edition,2018-07-25,2018-07-01,23,,2016,9,2018,1.0,37.0
Verizon,Motorola,Moto Z Force Droid Edition,2018-11-09,2018-09-01,68,,2016,9,2018,1.0,107.0
Verizon,Motorola,Moto Z Play Droid Edition,2018-07-03,2018-06-01,31,,2016,9,2018,,
Verizon,Motorola,Moto Z Play Droid Edition,2018-09-06,2018-08-01,35,,2016,9,2018,1.0,65.0
Verizon,Motorola,Moto Z Play Droid Edition,2018-09-06,2018-09-01,4, ODN27.76-12-30-8 ODN27.76-12-30-8,2016,9,2018,0.0,0.0
Verizon,Motorola,Moto Z Play Droid Edition,2018-10-09,2018-10-01,7, ODN27.76-12-30-8-1 ODN27.76-12-30-8-1,2016,9,2018,0.0,33.0
Verizon,Motorola,Moto e4,2018-04-03,2018-03-01,32,,2017,6,2018,,
Verizon,Motorola,Moto e4,2018-04-03,2018-04-01,1, NDQS26.69-64-2 NDQS26.69-64-2,2017,6,2018,0.0,0.0
Verizon,Motorola,Moto e4,2018-05-31,2018-05-01,29,,2017,6,2018,0.0,58.0
Verizon,Motorola,Moto e4,2018-07-25,2018-07-01,23,,2017,6,2018,1.0,55.0
Verizon,Motorola,Moto e4 gold,2018-11-28,2018-11-01,26,,2017,6,2018,,
Verizon,Motorola,Moto e4 gold,2019-02-18,2019-01-01,47,,2017,6,2019,1.0,82.0
Verizon,Motorola,Moto e4 gold,2019-05-03,2019-02-01,90,,2017,6,2019,0.0,74.0
Verizon,Motorola,Moto e4 gold,2019-08-14,2019-07-01,43,,2017,6,2019,4.0,103.0
Verizon,Motorola,Moto e4 gold,2019-10-03,2019-09-01,31,,2017,6,2019,1.0,50.0
Verizon,Motorola,Moto e4 plus,2018-12-04,2018-11-01,32,,2017,6,2018,,
Verizon,Motorola,Moto e4 plus,2019-02-04,2019-01-01,33,,2017,6,2019,1.0,62.0
Verizon,Motorola,Moto e4 plus,2019-04-30,2019-02-01,87,,2017,6,2019,0.0,85.0
Verizon,Motorola,Moto e4 plus,2019-07-26,2019-06-01,54,,2017,6,2019,3.0,87.0
Verizon,Motorola,Moto e5 go,2019-01-25,2019-01-01,23,,2018,8,2019,,
Verizon,Motorola,Moto e5 go,2019-05-10,2019-02-01,97,,2018,8,2019,0.0,105.0
Verizon,Motorola,Moto e5 go,2019-08-05,2019-07-01,34,,2018,8,2019,4.0,87.0
Verizon,Motorola,Moto e5 go,2019-09-24,2019-09-01,22,,2018,8,2019,1.0,50.0
Verizon,Motorola,Moto e5 go,2019-11-21,2019-11-01,19,,2018,8,2019,1.0,58.0
Verizon,Motorola,Moto e5 play,2019-01-16,2018-12-01,45,,2018,7,2018,,
Verizon,Motorola,Moto e5 play,2019-03-01,2019-02-01,27,,2018,7,2019,1.0,44.0
Verizon,Motorola,Moto e5 play,2019-08-29,2019-08-01,27,,2018,7,2019,5.0,181.0
Verizon,Motorola,Moto e5 play,2019-10-10,2019-10-01,8,,2018,7,2019,1.0,42.0
Verizon,Motorola,Moto e5 play,2019-11-22,2019-11-01,20,,2018,7,2019,0.0,43.0
Verizon,Motorola,Moto e6,2019-09-24,2019-08-01,53,,2019,8,2019,,
Verizon,Motorola,Moto e6,2019-10-24,2019-10-01,22,,2019,8,2019,1.0,30.0
Verizon,Motorola,Moto g6,2018-12-07,2018-11-01,35,,2018,5,2018,,
Verizon,Motorola,Moto g6,2019-01-31,2019-01-01,29,,2018,5,2019,1.0,55.0
Verizon,Motorola,Moto g6,2019-03-29,2019-03-01,27,,2018,5,2019,1.0,57.0
Verizon,Motorola,Moto g6,2019-07-10,2019-06-01,38,,2018,5,2019,2.0,103.0
Verizon,Motorola,Moto g6,2019-08-22,2019-08-01,20,,2018,5,2019,1.0,43.0
Verizon,Motorola,Moto g6,2019-12-05,2019-10-01,64,,2018,5,2019,1.0,105.0
Verizon,Motorola,Moto g6 play,2018-11-28,2018-11-01,26,,2018,5,2018,,
Verizon,Motorola,Moto g6 play,2019-01-29,2019-01-01,27,,2018,5,2019,1.0,62.0
Verizon,Motorola,Moto g6 play,2019-04-17,2019-02-01,74,,2018,5,2019,0.0,78.0
Verizon,Motorola,Moto g6 play,2019-07-16,2019-06-01,44,,2018,5,2019,3.0,90.0
Verizon,Motorola,Moto g6 play,2019-08-29,2019-08-01,27,,2018,5,2019,1.0,44.0
Verizon,Motorola,Moto g6 play,2019-11-14,2019-10-01,43,,2018,5,2019,1.0,77.0
Verizon,Motorola,Moto g7 power,2019-08-12,2019-06-01,71,,2019,2,2019,,
Verizon,Motorola,Moto g7 power,2019-09-03,2019-08-01,32,,2019,2,2019,1.0,22.0
Verizon,Motorola,Moto g7 power,2019-10-31,2019-10-01,29,,2019,2,2019,1.0,58.0
Verizon,Motorola,Moto z3,2018-12-27,2018-12-01,25,,2018,8,2018,,
Verizon,Motorola,Moto z3,2019-04-02,2019-03-01,31,,2018,8,2019,2.0,96.0
Verizon,Motorola,Moto z3,2019-05-23,2019-05-01,21,,2018,8,2019,1.0,51.0
Verizon,Motorola,Moto z3,2019-06-25,2019-06-01,23,,2018,8,2019,0.0,33.0
Verizon,Motorola,Moto z3,2019-09-10,2019-08-01,39,,2018,8,2019,1.0,77.0
Verizon,Motorola,Moto z4,2019-06-13,2019-05-01,42,,2019,6,2019,,
Verizon,Motorola,Moto z4,2019-08-22,2019-08-01,20,,2019,6,2019,2.0,70.0
Verizon,Motorola,Moto z4,2019-11-14,2019-10-01,43,,2019,6,2019,1.0,84.0
Verizon,Motorola,Nexus 6,2017-10-02,2017-10-01,0,,2014,11,2017,,
Verizon,Nokia,3 V,2019-08-22,2019-07-01,51,,2019,8,2019,,
Verizon,Nokia,3 V,2019-10-24,2019-09-01,52,,2019,8,2019,1.0,63.0
Verizon,Nokia,Nokia 2 V,2019-01-25,2019-01-01,23,,2018,8,2019,,
Verizon,Nokia,Nokia 2 V,2019-03-04,2019-03-01,2,,2018,8,2019,1.0,38.0
Verizon,Nokia,Nokia 2 V,2019-05-08,2019-05-01,6,,2018,8,2019,1.0,65.0
Verizon,Nokia,Nokia 2 V,2019-09-09,2019-08-01,38, 00WW_1_13C 00WW_1_13C,2018,8,2019,2.0,124.0
Verizon,Nokia,Nokia 2 V,2019-09-17,2019-09-01,15,,2018,8,2019,0.0,8.0
Verizon,Nokia,Nokia 2 V,2019-10-08,2019-10-01,6,,2018,8,2019,0.0,21.0
Verizon,Nokia,Nokia 2 V,2019-11-11,2019-11-01,9,,2018,8,2019,0.0,34.0
Verizon,Orbic,Wonder,2018-10-12,2018-08-01,71,,2018,11,2018,,
Verizon,Orbic,Wonder,2018-11-06,2018-11-01,4,,2018,11,2018,2.0,25.0
Verizon,Orbic,Wonder,2019-03-04,2019-01-01,61,,2018,11,2019,1.0,118.0
Verizon,Orbic,Wonder,2019-06-21,2019-06-01,19,,2018,11,2019,4.0,109.0
Verizon,Orbic,Wonder,2019-09-27,2019-10-01,-5,,2018,11,2019,3.0,98.0
Verizon,Palm,Palm,2019-03-18,2019-03-01,16,,2018,11,2019,,
Verizon,Palm,Palm,2019-10-08,2019-08-01,67,,2018,11,2019,4.0,204.0
Verizon,Palm,Palm,2019-12-09,2019-10-01,68,,2018,11,2019,1.0,62.0
Verizon,RED,RED Hydrogen One,2018-11-02,2018-10-01,31,,2018,11,2018,,
Verizon,RED,RED Hydrogen One,2018-12-11,2018-11-01,39,,2018,11,2018,0.0,39.0
Verizon,RED,RED Hydrogen One,2019-01-28,2018-12-01,57,,2018,11,2018,0.0,48.0
Verizon,Samsung,Galaxy A10e,2019-10-01,2019-09-01,29,,2019,8,2019,,
Verizon,Samsung,Galaxy A20,2019-10-01,2019-09-01,29,,2019,4,2019,,
Verizon,Samsung,Galaxy A50,2019-06-13,2019-05-01,42, PPR1.180610.011.A505USQU1ASEL PPR1.180610.011.A505USQU1ASEL,2019,3,2019,,
Verizon,Samsung,Galaxy A50,2019-08-30,2019-08-01,28,,2019,3,2019,2.0,78.0
Verizon,Samsung,Galaxy A50,2019-10-16,2019-10-01,14,,2019,3,2019,1.0,47.0
Verizon,Samsung,Galaxy A50,2019-12-03,2019-11-01,31,,2019,3,2019,0.0,48.0
Verizon,Samsung,Galaxy Core Prime,2018-02-07,2018-01-01,36,,2014,11,2018,,
Verizon,Samsung,Galaxy Core Prime,2018-02-07,2018-02-01,5, LMY48B.G360VVRU3CRA2 LMY48B.G360VVRU3CRA2,2014,11,2018,0.0,0.0
Verizon,Samsung,Galaxy J3 (2016),2018-02-01,2018-01-01,30,,2015,11,2018,,
Verizon,Samsung,Galaxy J3 (2018),2018-10-26,2018-09-01,54,,2018,6,2018,,
Verizon,Samsung,Galaxy J3 (2018),2018-12-18,2018-12-01,16,,2018,6,2018,2.0,53.0
Verizon,Samsung,Galaxy J3 (2018),2019-03-27,2019-03-01,25,,2018,6,2019,2.0,99.0
Verizon,Samsung,Galaxy J3 (2018),2019-06-06,2019-05-01,35,,2018,6,2019,1.0,71.0
Verizon,Samsung,Galaxy J3 (2018),2019-07-19,2019-06-01,47,,2018,6,2019,0.0,43.0
Verizon,Samsung,Galaxy J3 (2018),2019-09-30,2019-09-01,28,,2018,6,2019,2.0,73.0
Verizon,Samsung,Galaxy J3 (3rd Gen.),2018-10-26,2018-09-01,54,,2018,6,2018,,
Verizon,Samsung,Galaxy J3 (3rd Gen.),2018-12-18,2018-12-01,16,,2018,6,2018,2.0,53.0
Verizon,Samsung,Galaxy J3 (3rd Gen.),2019-03-27,2019-03-01,25,,2018,6,2019,2.0,99.0
Verizon,Samsung,Galaxy J3 (3rd Gen.),2019-06-06,2019-05-01,35,,2018,6,2019,1.0,71.0
Verizon,Samsung,Galaxy J3 (3rd Gen.),2019-07-19,2019-06-01,47,,2018,6,2019,0.0,43.0
Verizon,Samsung,Galaxy J3 (3rd Gen.),2019-09-30,2019-09-01,28,,2018,6,2019,2.0,73.0
Verizon,Samsung,Galaxy J3 Emerge,2018-11-19,2018-11-01,17,,2017,1,2018,,
Verizon,Samsung,Galaxy J3 Emerge,2019-02-18,2019-01-01,47,,2017,1,2019,1.0,91.0
Verizon,Samsung,Galaxy J3 Emerge,2019-04-23,2019-04-01,21,,2017,1,2019,2.0,64.0
Verizon,Samsung,Galaxy J3 Emerge,2019-10-16,2019-08-01,75,,2017,1,2019,3.0,176.0
Verizon,Samsung,Galaxy J3 Mission,2018-11-19,2018-11-01,17,,2018,7,2018,,
Verizon,Samsung,Galaxy J3 Mission,2019-02-18,2019-01-01,47,,2018,7,2019,1.0,91.0
Verizon,Samsung,Galaxy J3 Mission,2019-04-23,2019-04-01,21,,2018,7,2019,2.0,64.0
Verizon,Samsung,Galaxy J3 Mission,2019-10-16,2019-08-01,75,,2018,7,2019,3.0,176.0
Verizon,Samsung,Galaxy J7 (2018),2018-10-26,2018-09-01,54,,2018,7,2018,,
Verizon,Samsung,Galaxy J7 (2018),2018-12-18,2018-12-01,16,,2018,7,2018,2.0,53.0
Verizon,Samsung,Galaxy J7 (2018),2019-03-27,2019-03-01,25,,2018,7,2019,2.0,99.0
Verizon,Samsung,Galaxy J7 (2018),2019-06-04,2019-05-01,33,,2018,7,2019,1.0,69.0
Verizon,Samsung,Galaxy J7 (2018),2019-07-05,2019-06-01,33,,2018,7,2019,0.0,31.0
Verizon,Samsung,Galaxy J7 (2018),2019-09-30,2019-09-01,28,,2018,7,2019,2.0,87.0
Verizon,Samsung,Galaxy J7 (2nd Gen.),2018-10-26,2018-09-01,54,,2018,7,2018,,
Verizon,Samsung,Galaxy J7 (2nd Gen.),2018-12-18,2018-12-01,16,,2018,7,2018,2.0,53.0
Verizon,Samsung,Galaxy J7 (2nd Gen.),2019-03-27,2019-03-01,25,,2018,7,2019,2.0,99.0
Verizon,Samsung,Galaxy J7 (2nd Gen.),2019-06-04,2019-05-01,33,,2018,7,2019,1.0,69.0
Verizon,Samsung,Galaxy J7 (2nd Gen.),2019-07-05,2019-06-01,33,,2018,7,2019,0.0,31.0
Verizon,Samsung,Galaxy J7 (2nd Gen.),2019-09-30,2019-09-01,28,,2018,7,2019,2.0,87.0
Verizon,Samsung,Galaxy J7 V,2018-11-19,2018-11-01,17,,2017,3,2018,,
Verizon,Samsung,Galaxy J7 V,2019-02-25,2019-01-01,54,,2017,3,2019,1.0,98.0
Verizon,Samsung,Galaxy J7 V,2019-04-23,2019-04-01,21,,2017,3,2019,2.0,57.0
Verizon,Samsung,Galaxy J7 V,2019-09-03,2019-07-01,63,,2017,3,2019,2.0,133.0
Verizon,Samsung,Galaxy Note,2017-01-13,2017-01-01,11,,2012,8,2017,,
Verizon,Samsung,Galaxy Note,2018-01-17,2018-01-01,15, MMB29M.N910VVRU2CQL1 MMB29M.N910VVRU2CQL1,2012,8,2018,12.0,369.0
Verizon,Samsung,Galaxy Note Edge,2018-01-17,2018-01-01,15, MMB29M.N915VVRU2CQL2 MMB29M.N915VVRU2CQL2,2014,9,2018,,
Verizon,Samsung,Galaxy Note Pro,2017-01-17,2017-01-01,15,,2014,2,2017,,
Verizon,Samsung,Galaxy Note10,2019-08-19,2019-08-01,17,,2019,8,2019,,
Verizon,Samsung,Galaxy Note10,2019-09-20,2019-09-01,18,,2019,8,2019,0.0,32.0
Verizon,Samsung,Galaxy Note10,2019-10-25,2019-10-01,23,,2019,8,2019,0.0,35.0
Verizon,Samsung,Galaxy Note10+,2019-08-19,2019-08-01,17,,2019,8,2019,,
Verizon,Samsung,Galaxy Note10+,2019-09-20,2019-09-01,18,,2019,8,2019,0.0,32.0
Verizon,Samsung,Galaxy Note10+,2019-10-25,2019-10-01,23,,2019,8,2019,0.0,35.0
Verizon,Samsung,Galaxy Note5,2018-07-05,2018-06-01,33,,2015,8,2018,,
Verizon,Samsung,Galaxy Note5,2018-07-05,2018-07-01,3, NRD90M.N920VVRS3CRF1 NRD90M.N920VVRS3CRF1,2015,8,2018,0.0,0.0
Verizon,Samsung,Galaxy Note5,2018-08-23,2018-08-01,21,,2015,8,2018,0.0,49.0
Verizon,Samsung,Galaxy Note8,2019-03-04,2019-02-01,30,,2017,8,2019,,
Verizon,Samsung,Galaxy Note8,2019-04-04,2019-03-01,33,,2017,8,2019,0.0,31.0
Verizon,Samsung,Galaxy Note8,2019-05-23,2019-05-01,21,,2017,8,2019,1.0,49.0
Verizon,Samsung,Galaxy Note8,2019-07-19,2019-07-01,17, PPR1.180610.011.N950USQS6DSG4 PPR1.180610.011.N950USQS6DSG4,2017,8,2019,1.0,57.0
Verizon,Samsung,Galaxy Note8,2019-08-28,2019-08-01,26, PPR1.180610.011.N950USQU6DSH3 PPR1.180610.011.N950USQU6DSH3,2017,8,2019,0.0,40.0
Verizon,Samsung,Galaxy Note8,2019-09-26,2019-09-01,24,,2017,8,2019,0.0,29.0
Verizon,Samsung,Galaxy Note9,2019-03-12,2019-02-01,38,,2018,8,2019,,
Verizon,Samsung,Galaxy Note9,2019-03-28,2019-03-01,26,,2018,8,2019,0.0,16.0
Verizon,Samsung,Galaxy Note9,2019-04-15,2019-04-01,13,,2018,8,2019,0.0,18.0
Verizon,Samsung,Galaxy Note9,2019-08-02,2019-07-01,31, PPR1.180610.011.N960USQU2CSGA PPR1.180610.011.N960USQU2CSGA,2018,8,2019,2.0,109.0
Verizon,Samsung,Galaxy Note9,2019-08-22,2019-08-01,20, PPR1.180610.011.N960USQS2CSGB PPR1.180610.011.N960USQS2CSGB,2018,8,2019,0.0,20.0
Verizon,Samsung,Galaxy Note9,2019-09-26,2019-09-01,24, PPR1.180610.011.N960USQU2CSI1 PPR1.180610.011.N960USQU2CSI1,2018,8,2019,0.0,35.0
Verizon,Samsung,Galaxy Note9,2019-10-16,2019-10-01,14,,2018,8,2019,0.0,20.0
Verizon,Samsung,Galaxy Note9,2019-11-08,2019-11-01,6,,2018,8,2019,0.0,23.0
Verizon,Samsung,Galaxy Note9,2019-12-11,2019-12-01,9,,2018,8,2019,0.0,33.0
Verizon,Samsung,Galaxy S10,2019-04-08,2019-03-01,37,,2019,3,2019,,
Verizon,Samsung,Galaxy S10,2019-05-07,2019-04-01,35,,2019,3,2019,0.0,29.0
Verizon,Samsung,Galaxy S10,2019-05-15,2019-05-01,13,,2019,3,2019,0.0,8.0
Verizon,Samsung,Galaxy S10,2019-07-29,2019-07-01,27, PPR1.180610.011.G977UVRU2ASGC PPR1.180610.011.G977UVRU2ASGC,2019,3,2019,1.0,75.0
Verizon,Samsung,Galaxy S10,2019-08-23,2019-08-01,21,,2019,3,2019,0.0,25.0
Verizon,Samsung,Galaxy S10,2019-09-17,2019-09-01,15,,2019,3,2019,0.0,25.0
Verizon,Samsung,Galaxy S10,2019-10-25,2019-10-01,23,,2019,3,2019,0.0,38.0
Verizon,Samsung,Galaxy S10+,2019-04-08,2019-03-01,37,,2019,3,2019,,
Verizon,Samsung,Galaxy S10+,2019-05-07,2019-04-01,35,,2019,3,2019,0.0,29.0
Verizon,Samsung,Galaxy S10+,2019-05-20,2019-05-01,18,,2019,3,2019,0.0,13.0
Verizon,Samsung,Galaxy S10+,2019-07-31,2019-07-01,29, PPR1.180610.011.G975USQU2ASGB PPR1.180610.011.G975USQU2ASGB,2019,3,2019,1.0,72.0
Verizon,Samsung,Galaxy S10+,2019-08-29,2019-08-01,27,,2019,3,2019,0.0,29.0
Verizon,Samsung,Galaxy S10+,2019-09-17,2019-09-01,15,,2019,3,2019,0.0,19.0
Verizon,Samsung,Galaxy S10+,2019-10-25,2019-10-01,23,,2019,3,2019,0.0,38.0
Verizon,Samsung,Galaxy S10e,2019-04-08,2019-03-01,37,,2019,3,2019,,
Verizon,Samsung,Galaxy S10e,2019-05-07,2019-04-01,35,,2019,3,2019,0.0,29.0
Verizon,Samsung,Galaxy S10e,2019-05-20,2019-05-01,18,,2019,3,2019,0.0,13.0
Verizon,Samsung,Galaxy S10e,2019-07-31,2019-07-01,29, PPR1.180610.011.G970USQU2ASGB PPR1.180610.011.G970USQU2ASGB,2019,3,2019,1.0,72.0
Verizon,Samsung,Galaxy S10e,2019-08-29,2019-08-01,27,,2019,3,2019,0.0,29.0
Verizon,Samsung,Galaxy S10e,2019-09-17,2019-09-01,15,,2019,3,2019,0.0,19.0
Verizon,Samsung,Galaxy S10e,2019-10-25,2019-10-01,23,,2019,3,2019,0.0,38.0
Verizon,Samsung,Galaxy S4,2017-01-13,2017-01-01,11,,2013,4,2017,,
Verizon,Samsung,Galaxy S4 mini,2017-01-20,2017-01-01,18,,2013,5,2017,,
Verizon,Samsung,Galaxy S5,2018-01-17,2018-01-01,15, MMB29M.G900VVRU2DQL1 MMB29M.G900VVRU2DQL1,2014,4,2018,,
Verizon,Samsung,Galaxy S6,2018-02-27,2018-02-01,25,,2015,4,2018,,
Verizon,Samsung,Galaxy S6,2018-05-02,2018-03-01,61,,2015,4,2018,0.0,64.0
Verizon,Samsung,Galaxy S6,2018-05-02,2018-05-01,0, NRD90M.G920VVRU4DRD2 NRD90M.G920VVRU4DRD2,2015,4,2018,1.0,0.0
Verizon,Samsung,Galaxy S6,2018-06-04,2018-06-01,2, NRD90M.G920VVRU4DRE1 NRD90M.G920VVRU4DRE1,2015,4,2018,0.0,33.0
Verizon,Samsung,Galaxy S6 Edge,2018-02-27,2018-02-01,25,,2015,4,2018,,
Verizon,Samsung,Galaxy S6 Edge,2018-05-02,2018-03-01,61,,2015,4,2018,0.0,64.0
Verizon,Samsung,Galaxy S6 Edge,2018-05-02,2018-05-01,0, NRD90M.G925VVRU4DRD2 NRD90M.G925VVRU4DRD2,2015,4,2018,1.0,0.0
Verizon,Samsung,Galaxy S6 Edge,2018-06-04,2018-06-01,2, NRD90M.G925VVRU4DRE1 NRD90M.G925VVRU4DRE1,2015,4,2018,0.0,33.0
Verizon,Samsung,Galaxy S6 Edge+,2018-07-05,2018-06-01,33,,2015,8,2018,,
Verizon,Samsung,Galaxy S6 Edge+,2018-07-05,2018-07-01,3, NRD90M.G928VVRS3CRF1 NRD90M.G928VVRS3CRF1,2015,8,2018,0.0,0.0
Verizon,Samsung,Galaxy S6 Edge+,2018-08-23,2018-08-01,21,,2015,8,2018,0.0,49.0
Verizon,Samsung,Galaxy S7,2018-12-18,2018-12-01,16,,2016,3,2018,,
Verizon,Samsung,Galaxy S7,2019-02-22,2019-02-01,20,,2016,3,2019,1.0,66.0
Verizon,Samsung,Galaxy S7,2019-04-01,2019-03-01,30,,2016,3,2019,0.0,38.0
Verizon,Samsung,Galaxy S7,2019-07-16,2019-06-01,44,,2016,3,2019,2.0,106.0
Verizon,Samsung,Galaxy S7,2019-10-15,2019-09-01,43,,2016,3,2019,2.0,91.0
Verizon,Samsung,Galaxy S7 Edge,2018-12-18,2018-12-01,16,,2016,3,2018,,
Verizon,Samsung,Galaxy S7 Edge,2019-02-22,2019-02-01,20,,2016,3,2019,1.0,66.0
Verizon,Samsung,Galaxy S7 Edge,2019-04-01,2019-03-01,30,,2016,3,2019,0.0,38.0
Verizon,Samsung,Galaxy S7 Edge,2019-07-16,2019-06-01,44,,2016,3,2019,2.0,106.0
Verizon,Samsung,Galaxy S7 Edge,2019-10-15,2019-09-01,43,,2016,3,2019,2.0,91.0
Verizon,Samsung,Galaxy S8,2019-01-17,2019-01-01,15,,2017,4,2019,,
Verizon,Samsung,Galaxy S8,2019-03-04,2019-02-01,30,,2017,4,2019,0.0,46.0
Verizon,Samsung,Galaxy S8,2019-04-04,2019-03-01,33,,2017,4,2019,0.0,31.0
Verizon,Samsung,Galaxy S8,2019-07-23,2019-07-01,21, PPR1.180610.011.G950USQU5DSG7 PPR1.180610.011.G950USQU5DSG7,2017,4,2019,3.0,110.0
Verizon,Samsung,Galaxy S8,2019-08-22,2019-08-01,20,,2017,4,2019,0.0,30.0
Verizon,Samsung,Galaxy S8,2019-09-26,2019-09-01,24,,2017,4,2019,0.0,35.0
Verizon,Samsung,Galaxy S8,2019-10-23,2019-10-01,21,,2017,4,2019,0.0,27.0
Verizon,Samsung,Galaxy S8+,2019-01-17,2019-01-01,15,,2017,4,2019,,
Verizon,Samsung,Galaxy S8+,2019-03-04,2019-02-01,30,,2017,4,2019,0.0,46.0
Verizon,Samsung,Galaxy S8+,2019-04-04,2019-03-01,33,,2017,4,2019,0.0,31.0
Verizon,Samsung,Galaxy S8+,2019-07-23,2019-07-01,21, PPR1.180610.011.G955USQU5DSG7 PPR1.180610.011.G955USQU5DSG7,2017,4,2019,3.0,110.0
Verizon,Samsung,Galaxy S8+,2019-08-22,2019-08-01,20,,2017,4,2019,0.0,30.0
Verizon,Samsung,Galaxy S8+,2019-09-26,2019-09-01,24,,2017,4,2019,0.0,35.0
Verizon,Samsung,Galaxy S8+,2019-10-23,2019-10-01,21,,2017,4,2019,0.0,27.0
Verizon,Samsung,Galaxy S9,2018-06-05,2018-05-01,34,,2018,3,2018,,
Verizon,Samsung,Galaxy S9,2018-06-15,2018-06-01,13,,2018,3,2018,0.0,10.0
Verizon,Samsung,Galaxy S9,2018-08-10,2018-07-01,39,,2018,3,2018,0.0,56.0
Verizon,Samsung,Galaxy S9,2018-08-20,2018-08-01,18,,2018,3,2018,0.0,10.0
Verizon,Samsung,Galaxy S9,2018-09-21,2018-09-01,19,,2018,3,2018,0.0,32.0
Verizon,Samsung,Galaxy S9,2018-10-16,2018-10-01,14,,2018,3,2018,0.0,25.0
Verizon,Samsung,Galaxy S9,2018-11-14,2018-11-01,12,,2018,3,2018,0.0,29.0
Verizon,Samsung,Galaxy S9,2018-12-14,2018-12-01,12,,2018,3,2018,0.0,30.0
Verizon,Samsung,Galaxy S9,2019-01-30,2019-01-01,28,,2018,3,2019,0.0,47.0
Verizon,Samsung,Galaxy S9,2019-02-25,2019-02-01,23,,2018,3,2019,0.0,26.0
Verizon,Samsung,Galaxy S9,2019-04-01,2019-03-01,30,,2018,3,2019,0.0,35.0
Verizon,Samsung,Galaxy S9,2019-08-02,2019-07-01,31, PPR1.180610.011.G960USQU6CSGF PPR1.180610.011.G960USQU6CSGF,2018,3,2019,3.0,123.0
Verizon,Samsung,Galaxy S9,2019-08-22,2019-08-01,20, PPR1.180610.011.G960USQS6CSH3 PPR1.180610.011.G960USQS6CSH3,2018,3,2019,0.0,20.0
Verizon,Samsung,Galaxy S9,2019-10-01,2019-09-01,29,,2018,3,2019,0.0,40.0
Verizon,Samsung,Galaxy S9,2019-11-19,2019-11-01,17,,2018,3,2019,1.0,49.0
Verizon,Samsung,Galaxy S9,2019-12-11,2019-12-01,9,,2018,3,2019,0.0,22.0
Verizon,Samsung,Galaxy S9+,2019-01-30,2019-01-01,28,,2018,3,2019,,
Verizon,Samsung,Galaxy S9+,2019-02-25,2019-02-01,23,,2018,3,2019,0.0,26.0
Verizon,Samsung,Galaxy S9+,2019-04-01,2019-03-01,30,,2018,3,2019,0.0,35.0
Verizon,Samsung,Galaxy S9+,2019-08-02,2019-07-01,31, PPR1.180610.011.G965USQU6CSGF PPR1.180610.011.G965USQU6CSGF,2018,3,2019,3.0,123.0
Verizon,Samsung,Galaxy S9+,2019-08-22,2019-08-01,20, PPR1.180610.011.G965USQS6CSH3 PPR1.180610.011.G965USQS6CSH3,2018,3,2019,0.0,20.0
Verizon,Samsung,Galaxy S9+,2019-10-01,2019-09-01,29,,2018,3,2019,0.0,40.0
Verizon,Samsung,Galaxy S9+,2019-11-19,2019-11-01,17,,2018,3,2019,1.0,49.0
Verizon,Samsung,Galaxy S9+,2019-12-11,2019-12-01,9,,2018,3,2019,0.0,22.0
Verizon,Samsung,Galaxy Tab 4 (10.1),2017-01-12,2017-01-01,10,,2014,6,2017,,
Verizon,Samsung,Galaxy Tab 4 (8.0),2017-01-12,2017-01-01,10,,2014,6,2017,,
Verizon,Samsung,"Galaxy Tab A (2018, 10.5)",2019-02-26,2019-02-01,24,,2018,9,2019,,
Verizon,Samsung,"Galaxy Tab A (2018, 10.5)",2019-05-29,2019-04-01,57, M1AJQ.T597VVRS1ASE1 M1AJQ.T597VVRS1ASE1,2018,9,2019,1.0,92.0
Verizon,Samsung,"Galaxy Tab A (2018, 10.5)",2019-08-15,2019-07-01,44,,2018,9,2019,2.0,78.0
Verizon,Samsung,"Galaxy Tab A (2018, 10.5)",2019-09-18,2019-08-01,47,,2018,9,2019,0.0,34.0
Verizon,Samsung,"Galaxy Tab A (2018, 10.5)",2019-11-21,2019-11-01,19,,2018,9,2019,2.0,64.0
Verizon,Samsung,Galaxy Tab A 8.0 (2018),2018-11-12,2018-10-01,41,,2018,9,2018,,
Verizon,Samsung,Galaxy Tab A 8.0 (2018),2019-02-08,2019-01-01,37,,2018,9,2019,2.0,88.0
Verizon,Samsung,Galaxy Tab A 8.0 (2018),2019-05-02,2019-04-01,30,,2018,9,2019,2.0,83.0
Verizon,Samsung,Galaxy Tab A 8.0 (2018),2019-07-02,2019-06-01,30,nannan,2018,9,2019,1.0,61.0
Verizon,Samsung,Galaxy Tab A 8.0 (2018),2019-08-23,2019-07-01,52,,2018,9,2019,0.0,52.0
Verizon,Samsung,Galaxy Tab A 8.0 (2018),2019-09-19,2019-09-01,17,,2018,9,2019,1.0,27.0
Verizon,Samsung,Galaxy Tab A 8.0 (2018),2019-11-22,2019-11-01,20,,2018,9,2019,1.0,64.0
Verizon,Samsung,Galaxy Tab E (8.0 - Refresh),2018-11-29,2018-11-01,27,,2015,7,2018,,
